Orthogroup	caenorhabditis_elegans.PRJNA13758	nxOscDolc1.1	nxOscOnir1.2	nxOscSper1.1	nxOscSpeu1.1	nxOscTipu1.1
OG0017555	Y43F8B.29.1					
OG0017556	ZK822.10.1					
OG0017557	K09H9.9.1					
OG0017558	D1046.16.1					
OG0017559	Y105C5B.1418.1					
OG0017560	C10C6.13.1					
OG0017561	C18D4.12.1					
OG0017562	C17G1.14.1					
OG0017563	T06A10.106.1					
OG0017564	C03D6.9.1					
OG0017565	C05A2.4.1					
OG0017566	Y105C5A.1285.1					
OG0017567	C02H6.3.1					
OG0017568	B0035.21.1					
OG0017569	ZC518.8a.1					
OG0017570	ZK792.12.1					
OG0017571	T26H5.14.1					
OG0017572	Y37E3.30.2					
OG0017573	K09F6.13.1					
OG0017574	F49D11.14.1					
OG0017575	Y54G11A.19.1					
OG0017576	T05C7.4.2					
OG0017577	T05C7.5.1					
OG0017578	T05C7.7.1					
OG0017579	T05C7.8.1					
OG0017580	T05C7.9.1					
OG0017581	C54E4.12.1					
OG0017582	T09A12.8.1					
OG0017583	T04C4.3.1					
OG0017584	F42A9.17.1					
OG0017585	Y55F3BL.6.1					
OG0017586	T12G3.11.1					
OG0017587	F56D6.18.1					
OG0017588	Y69A2AR.46.1					
OG0017589	Y73B6BL.289.1					
OG0017590	Y59H11AR.10.1					
OG0017591	C42D4.19.1					
OG0017592	C07G1.15.1					
OG0017593	F19B6.10.1					
OG0017594	T06A10.107.1					
OG0017595	C07C7.3.1					
OG0017596	T13A10.64.1					
OG0017597	C37C3.17.1					
OG0017598	F28A12.10.1					
OG0017599	C25E10.17a.1					
OG0017600	Y50D4A.10.1					
OG0017601	R02F11.11.1					
OG0017602	Y73C8B.9a.1					
OG0017603	F32F2.4.1					
OG0017604	C08D8.7.2					
OG0017605	T06E4.21.1					
OG0017606	F21C10.18.1					
OG0017607	K04A8.20.1					
OG0017608	R02D5.24.1					
OG0017609	C54F6.19.1					
OG0017610	Y69A2AR.50.1					
OG0017611	Y69A2AR.51.1					
OG0017612	F56D6.22.1					
OG0017613	W04C9.9.1					
OG0017614	C17H12.37.1					
OG0017615	Y18H1A.18.1					
OG0017616	C54G6.8.1					
OG0017617	F20D12.12.1					
OG0017618	Y51F10.15.1					
OG0017619	F23C8.14a.1					
OG0017620	M199.135.1					
OG0017621	Y51H4A.941.1					
OG0017622	D1046.18.1					
OG0017623	T23B3.8.1					
OG0017624	F22H10.11.1					
OG0017625	Y116A8C.470.1					
OG0017626	B0348.10.1					
OG0017627	B0511.19.1					
OG0017628	F59A7.14.1					
OG0017629	Y40B10A.11.1					
OG0017630	C45H4.21.1					
OG0017631	C49F5.13.1					
OG0017632	Y39F10A.6.1					
OG0017633	K08D9.10.1					
OG0017634	F08F8.11.1					
OG0017635	F33D11.16a.1					
OG0017636	F54F2.14.1					
OG0017637	F54F7.14.1					
OG0017638	F59H6.15.1					
OG0017639	R06F6.14.1					
OG0017640	K09D9.14.1					
OG0017641	H43I07.4.1					
OG0017642	T16A1.10.1					
OG0017643	T16G12.12.2					
OG0017644	T28D9.16.1					
OG0017645	F26G1.15.1					
OG0017646	T05A7.12.1					
OG0017647	F10D2.16.1					
OG0017648	T28F4.8.1					
OG0017649	H05L14.3.1					
OG0017650	Y38E10A.33.1					
OG0017651	F10D7.10.1					
OG0017652	R02F2.10.1					
OG0017653	EGAP1.5b.1					
OG0017654	Y48G8AR.8.1					
OG0017655	T01A4.9.1					
OG0017656	C35E7.12.1					
OG0017657	F11A6.16.1					
OG0017658	M01H9.10.1					
OG0017659	F54D5.24.1					
OG0017660	ZK938.12.1					
OG0017661	F19F10.14.1					
OG0017662	F58F12.12.1					
OG0017663	K05F1.14.1					
OG0017664	T28C12.15.1					
OG0017665	F11G11.15.1					
OG0017666	R03H10.11.1					
OG0017667	W09G10.9.1					
OG0017668	H38K22.9.1					
OG0017669	Y71F9AR.10.1					
OG0017670	ZC262.13.1					
OG0017671	F54D8.10.1					
OG0017672	M02E1.4.1					
OG0017673	C03A3.9.1					
OG0017674	F28A10.13.1					
OG0017675	C32E8.13.1					
OG0017676	C04C11.25.1					
OG0017677	T22B7.22.1					
OG0017678	Y51H7C.41.1					
OG0017679	T14B4.19.1					
OG0017680	H06H21.37.1					
OG0017681	C37C3.18a.1					
OG0017682	C34E10.12a.1					
OG0017683	Y57G11C.1147.3					
OG0017684	F17C11.26.1					
OG0017685	T04H1.12.1					
OG0017686	F20C5.11.2					
OG0017687	H40L08.7.5					
OG0017688	C25A1.20.1					
OG0017689	B0035.22.1					
OG0017690	B0041.12.1					
OG0017691	B0361.14.1					
OG0017692	C02C6.14.1					
OG0017693	C07G2.5.1					
OG0017694	C08B6.18.1					
OG0017695	C09E8.6.1					
OG0017696	C09E10.3.1					
OG0017697	C13F10.8.1					
OG0017698	C13G3.12.1					
OG0017699	C14C10.10.1					
OG0017700	C26H9A.4.1					
OG0017701	C28D4.18.1					
OG0017702	C34D10.5.1					
OG0017703	C43H6.12.1					
OG0017704	C48A7.16.1					
OG0017705	C49F8.14.1					
OG0017706	F55C5.17.1					
OG0017707	C55C3.73.1					
OG0017708	C56G2.22.1					
OG0017709	F01E11.20.1					
OG0017710	F08B12.11.1					
OG0017711	F08C6.18.1					
OG0017712	F44E5.17.1					
OG0017713	F13G3.15.1					
OG0017714	F27D4.12.1					
OG0017715	F33D11.17.1					
OG0017716	F47G4.14.1					
OG0017717	F48F5.8.1					
OG0017718	F52G3.7.1					
OG0017719	F52H3.11.1					
OG0017720	F55A4.13.1					
OG0017721	T06E8.8.1					
OG0017722	F59A6.13.1					
OG0017723	H03A11.13.1					
OG0017724	H40L08.8.1					
OG0017725	K01D12.20.1					
OG0017726	K08F8.15.1					
OG0017727	K11D12.14.1					
OG0017728	C53H9.4.1					
OG0017729	M176.16.1					
OG0017730	R10E9.4.1					
OG0017731	R12B2.13.1					
OG0017732	T03G6.7.1					
OG0017733	T04C10.11.1					
OG0017734	T04H1.13.1					
OG0017735	T05A8.11.1					
OG0017736	T06D10.8.1					
OG0017737	T09F3.7.1					
OG0017738	T14B4.20.1					
OG0017739	T24D1.7.1					
OG0017740	T28F3.11.1					
OG0017741	Y32F6B.9.1					
OG0017742	Y37D8A.29.1					
OG0017743	Y39G8B.13.1					
OG0017744	Y44E3A.7.1					
OG0017745	Y46G5A.47.1					
OG0017746	Y47D9A.7.1					
OG0017747	Y50D4C.12.1					
OG0017748	Y54F10AM.15.1					
OG0017749	Y55B1BL.2.1					
OG0017750	Y71G12A.5.1					
OG0017751	Y71H2AL.4.1					
OG0017752	Y75B8A.63.1					
OG0017753	Y92H12BL.6.1					
OG0017754	ZK377.15.1					
OG0017755	ZK617.26.1					
OG0017756	ZK856.19.1					
OG0017757	F20B6.10a.1					
OG0017758	T19D2.13b.1					
OG0017759	W02D3.13a.1					
OG0017760	ZC328.8b.1					
OG0017761	D1014.13.3					
OG0017762	ZK177.12.1					
OG0017763	C27D6.15.1					
OG0017764	Y49F6A.12.1					
OG0017765	Y61B8B.3.1					
OG0017766	F38B7.17.1					
OG0017767	M163.21.1					
OG0017768	M163.22.1					
OG0017769	D1086.21.1					
OG0017770	F17A2.16.1					
OG0017771	F53G2.13.1					
OG0017772	C23F12.9.2					
OG0017773	C31E10.11.1					
OG0017774	C49F8.15.1					
OG0017775	ZC53.22.2					
OG0017776	Y62H9A.16.1					
OG0017777	H03G16.7.1					
OG0017778	H40L08.9.1					
OG0017779	ZK380.6.1					
OG0017780	R160.12.1					
OG0017781	R160.14.1					
OG0017782	R160.13.1					
OG0017783	R193.6.1					
OG0017784	T14G8.6.1					
OG0017785	Y7A5A.24.1					
OG0017786	Y41G9A.17.1					
OG0017787	Y59E1A.4.1					
OG0017788	F52G3.8.2					
OG0017789	C04F6.9.1					
OG0017790	C03B1.17.1					
OG0017791	F20D1.22.1					
OG0017792	Y50E8A.22.1					
OG0017793	M01G12.15.1					
OG0017794	Y55B1BR.8.1					
OG0017795	F10C5.3.2					
OG0017796	Y80D4G.2.1					
OG0017797	B0252.11.1					
OG0017798	C16C8.26.1					
OG0017799	F54H12.10.1					
OG0017800	H12C20.7.1					
OG0017801	E02H9.13.2					
OG0017802	H04D03.7.1					
OG0017803	H04J21.4.1					
OG0017804	R148.8.1					
OG0017805	T12A2.21.1					
OG0017806	T16G12.13.1					
OG0017807	T24C4.10.1					
OG0017808	W04B5.8.2					
OG0017809	Y39A3B.8.1					
OG0017810	Y54F10BM.21.1					
OG0017811	Y54F10BM.22.1					
OG0017812	Y54F10BM.23.1					
OG0017813	W02A2.12.1					
OG0017814	Y53C10A.25.1					
OG0017815	Y71F9AM.11.1					
OG0017816	T21G5.12.1					
OG0017817		8877_t				
OG0017818		8883_t				
OG0017819		8892_t				
OG0017820		8921_t				
OG0017821		8937_t				
OG0017822		8958_t				
OG0017823		8965_t				
OG0017824		9001_t				
OG0017825		9029_t				
OG0017826		9044_t				
OG0017827		9074_t				
OG0017828		9116_t				
OG0017829		9132_t				
OG0017830		9140_t				
OG0017831		9149_t				
OG0017832		9172_t				
OG0017833		9174_t				
OG0017834		9192_t				
OG0017835		9207_t				
OG0017836		9254_t				
OG0017837		9323_t				
OG0017838		9330_t				
OG0017839		9333_t				
OG0017840		9338_t				
OG0017841		9352_t				
OG0017842		9354_t				
OG0017843		9379_t				
OG0017844		9432_t				
OG0017845		9468_t				
OG0017846		9489_t				
OG0017847		9647_t				
OG0017848		9672_t				
OG0017849		9711_t				
OG0017850		9767_t				
OG0017851		9826_t				
OG0017852		9841_t				
OG0017853		9869_t				
OG0017854		9952_t				
OG0017855		9957_t				
OG0017856		9984_t				
OG0017857		10029_t				
OG0017858		10109_t				
OG0017859		10162_t				
OG0017860		10216_t				
OG0017861		10237_t				
OG0017862		10304_t				
OG0017863		10318_t				
OG0017864		10350_t				
OG0017865		10365_t				
OG0017866		10366_t				
OG0017867		10373_t				
OG0017868		10374_t				
OG0017869		10442_t				
OG0017870		10465_t				
OG0017871		10466_t				
OG0017872		10469_t				
OG0017873		10492_t				
OG0017874		10500_t				
OG0017875		10506_t				
OG0017876		10507_t				
OG0017877		10519_t				
OG0017878		10543_t				
OG0017879		10548_t				
OG0017880		10559_t				
OG0017881		10561_t				
OG0017882		10563_t				
OG0017883		10598_t				
OG0017884		10614_t				
OG0017885		10633_t				
OG0017886		10637_t				
OG0017887		10649_t				
OG0017888		10668_t				
OG0017889		10670_t				
OG0017890		10671_t				
OG0017891		10675_t				
OG0017892		10681_t				
OG0017893		10692_t				
OG0017894		10698_t				
OG0017895		10713_t				
OG0017896		10714_t				
OG0017897		10728_t				
OG0017898		10737_t				
OG0017899		10741_t				
OG0017900		10747_t				
OG0017901		10772_t				
OG0017902		10781_t				
OG0017903		10799_t				
OG0017904		10819_t				
OG0017905		10846_t				
OG0017906		10847_t				
OG0017907		10850_t				
OG0017908		10862_t				
OG0017909		10878_t				
OG0017910		10880_t				
OG0017911		10923_t				
OG0017912		10943_t				
OG0017913		10944_t				
OG0017914		10971_t				
OG0017915		10975_t				
OG0017916		11019_t				
OG0017917		11062_t				
OG0017918		11071_t				
OG0017919		11075_t				
OG0017920		11078_t				
OG0017921		11086_t				
OG0017922		11119_t				
OG0017923		11120_t				
OG0017924		11139_t				
OG0017925		11167_t				
OG0017926		11191_t				
OG0017927		11215_t				
OG0017928		11231_t				
OG0017929		11232_t				
OG0017930		11255_t				
OG0017931		11256_t				
OG0017932		11264_t				
OG0017933		11267_t				
OG0017934		11312_t				
OG0017935		11315_t				
OG0017936		11318_t				
OG0017937		11323_t				
OG0017938		11337_t				
OG0017939		11357_t				
OG0017940		11393_t				
OG0017941		11403_t				
OG0017942		11425_t				
OG0017943		11446_t				
OG0017944		11467_t				
OG0017945		11533_t				
OG0017946		11589_t				
OG0017947		11653_t				
OG0017948		11657_t				
OG0017949		11663_t				
OG0017950		11666_t				
OG0017951		11684_t				
OG0017952		11690_t				
OG0017953		11724_t				
OG0017954		11745_t				
OG0017955		11746_t				
OG0017956		11761_t				
OG0017957		11771_t				
OG0017958		11791_t				
OG0017959		11825_t				
OG0017960		11826_t				
OG0017961		11888_t				
OG0017962		11905_t				
OG0017963		11913_t				
OG0017964		11962_t				
OG0017965		12053_t				
OG0017966		12090_t				
OG0017967		12094_t				
OG0017968		12095_t				
OG0017969		12136_t				
OG0017970		12149_t				
OG0017971		12156_t				
OG0017972		12166_t				
OG0017973		12169_t				
OG0017974		12194_t				
OG0017975		12206_t				
OG0017976		12245_t				
OG0017977		12260_t				
OG0017978		12276_t				
OG0017979		12285_t				
OG0017980		12289_t				
OG0017981		12295_t				
OG0017982		12323_t				
OG0017983		12341_t				
OG0017984		12352_t				
OG0017985		12372_t				
OG0017986		15133_t				
OG0017987		15136_t				
OG0017988		15166_t				
OG0017989		15168_t				
OG0017990		15169_t				
OG0017991		15171_t				
OG0017992		15174_t				
OG0017993		15178_t				
OG0017994		15189_t				
OG0017995		15192_t				
OG0017996		15194_t				
OG0017997		15197_t				
OG0017998		15198_t				
OG0017999		15199_t				
OG0018000		15200_t				
OG0018001		15201_t				
OG0018002		15207_t				
OG0018003		15210_t				
OG0018004		15211_t				
OG0018005		15212_t				
OG0018006		15216_t				
OG0018007		15217_t				
OG0018008		15224_t				
OG0018009		15225_t				
OG0018010		15235_t				
OG0018011		15238_t				
OG0018012		15240_t				
OG0018013		15241_t				
OG0018014		15243_t				
OG0018015		15244_t				
OG0018016		15245_t				
OG0018017		15246_t				
OG0018018		15247_t				
OG0018019		15248_t				
OG0018020		15250_t				
OG0018021		15256_t				
OG0018022		15265_t				
OG0018023		15267_t				
OG0018024		15269_t				
OG0018025		15270_t				
OG0018026		15271_t				
OG0018027		15282_t				
OG0018028		15285_t				
OG0018029		15286_t				
OG0018030		15297_t				
OG0018031		15300_t				
OG0018032		15303_t				
OG0018033		15307_t				
OG0018034		15308_t				
OG0018035		15309_t				
OG0018036		15310_t				
OG0018037		15311_t				
OG0018038		15315_t				
OG0018039		15321_t				
OG0018040		15326_t				
OG0018041		15332_t				
OG0018042		15340_t				
OG0018043		15344_t				
OG0018044		15352_t				
OG0018045		15359_t				
OG0018046		15372_t				
OG0018047		15378_t				
OG0018048		15384_t				
OG0018049		15385_t				
OG0018050		15392_t				
OG0018051		15393_t				
OG0018052		15395_t				
OG0018053		15411_t				
OG0018054		15450_t				
OG0018055		15462_t				
OG0018056		15479_t				
OG0018057		15485_t				
OG0018058		15487_t				
OG0018059		15489_t				
OG0018060		15492_t				
OG0018061		15502_t				
OG0018062		15514_t				
OG0018063		15515_t				
OG0018064		15518_t				
OG0018065		15519_t				
OG0018066		15520_t				
OG0018067		15521_t				
OG0018068		15522_t				
OG0018069		15523_t				
OG0018070		15536_t				
OG0018071		15538_t				
OG0018072		15544_t				
OG0018073		15552_t				
OG0018074		15553_t				
OG0018075		15554_t				
OG0018076		15573_t				
OG0018077		15576_t				
OG0018078		15581_t				
OG0018079		15584_t				
OG0018080		15596_t				
OG0018081		15599_t				
OG0018082		15600_t				
OG0018083		15601_t				
OG0018084		15612_t				
OG0018085		15617_t				
OG0018086		15630_t				
OG0018087		15632_t				
OG0018088		15634_t				
OG0018089		15635_t				
OG0018090		15636_t				
OG0018091		15649_t				
OG0018092		15652_t				
OG0018093		15659_t				
OG0018094		15660_t				
OG0018095		15664_t				
OG0018096		15665_t				
OG0018097		15672_t				
OG0018098		15685_t				
OG0018099		15691_t				
OG0018100		15694_t				
OG0018101		15703_t				
OG0018102		15726_t				
OG0018103		15738_t				
OG0018104		15740_t				
OG0018105		15741_t				
OG0018106		15749_t				
OG0018107		15754_t				
OG0018108		15755_t				
OG0018109		15763_t				
OG0018110		15787_t				
OG0018111		15794_t				
OG0018112		15797_t				
OG0018113		15798_t				
OG0018114		15801_t				
OG0018115		15809_t				
OG0018116		15810_t				
OG0018117		15816_t				
OG0018118		15822_t				
OG0018119		15823_t				
OG0018120		15838_t				
OG0018121		15839_t				
OG0018122		15841_t				
OG0018123		15845_t				
OG0018124		15852_t				
OG0018125		15858_t				
OG0018126		15859_t				
OG0018127		15860_t				
OG0018128		15866_t				
OG0018129		15880_t				
OG0018130		15891_t				
OG0018131		15898_t				
OG0018132		15922_t				
OG0018133		15924_t				
OG0018134		15963_t				
OG0018135		15964_t				
OG0018136		15965_t				
OG0018137		15975_t				
OG0018138		15976_t				
OG0018139		15985_t				
OG0018140		16003_t				
OG0018141		16022_t				
OG0018142		16038_t				
OG0018143		16045_t				
OG0018144		16050_t				
OG0018145		16065_t				
OG0018146		16102_t				
OG0018147		16103_t				
OG0018148		16111_t				
OG0018149		16126_t				
OG0018150		16211_t				
OG0018151		16264_t				
OG0018152		16282_t				
OG0018153		16352_t				
OG0018154		16357_t				
OG0018155		16363_t				
OG0018156		16380_t				
OG0018157		16428_t				
OG0018158		16454_t				
OG0018159		16486_t				
OG0018160		16494_t				
OG0018161		16519_t				
OG0018162		16529_t				
OG0018163		16534_t				
OG0018164		16567_t				
OG0018165		16607_t				
OG0018166		16632_t				
OG0018167		16634_t				
OG0018168		16651_t				
OG0018169		16657_t				
OG0018170		16692_t				
OG0018171		16705_t				
OG0018172		16744_t				
OG0018173		16745_t				
OG0018174		16755_t				
OG0018175		16762_t				
OG0018176		16772_t				
OG0018177		16810_t				
OG0018178		16839_t				
OG0018179		16861_t				
OG0018180		16862_t				
OG0018181		16876_t				
OG0018182		16901_t				
OG0018183		16902_t				
OG0018184		16906_t				
OG0018185		16907_t				
OG0018186		16915_t				
OG0018187		16921_t				
OG0018188		16931_t				
OG0018189		16960_t				
OG0018190		16968_t				
OG0018191		17001_t				
OG0018192		17010_t				
OG0018193		17058_t				
OG0018194		17098_t				
OG0018195		17132_t				
OG0018196		17154_t				
OG0018197		17164_t				
OG0018198		17180_t				
OG0018199		17286_t				
OG0018200		17296_t				
OG0018201		17339_t				
OG0018202		17341_t				
OG0018203		17348_t				
OG0018204		17365_t				
OG0018205		17371_t				
OG0018206		17412_t				
OG0018207		17413_t				
OG0018208		17414_t				
OG0018209		17424_t				
OG0018210		17427_t				
OG0018211		17431_t				
OG0018212		17438_t				
OG0018213		17467_t				
OG0018214		17517_t				
OG0018215		17523_t				
OG0018216		17609_t				
OG0018217		17610_t				
OG0018218		17621_t				
OG0018219		17624_t				
OG0018220		17627_t				
OG0018221		17628_t				
OG0018222		17637_t				
OG0018223		17702_t				
OG0018224		17716_t				
OG0018225		17720_t				
OG0018226		17727_t				
OG0018227		17782_t				
OG0018228		17814_t				
OG0018229		17815_t				
OG0018230		17816_t				
OG0018231		17834_t				
OG0018232		17842_t				
OG0018233		17866_t				
OG0018234		17902_t				
OG0018235		17905_t				
OG0018236		17928_t				
OG0018237		17929_t				
OG0018238		17930_t				
OG0018239		17942_t				
OG0018240		17970_t				
OG0018241		17982_t				
OG0018242		18002_t				
OG0018243		18009_t				
OG0018244		18028_t				
OG0018245		18044_t				
OG0018246		18045_t				
OG0018247		18059_t				
OG0018248		18087_t				
OG0018249		18091_t				
OG0018250		18103_t				
OG0018251		18113_t				
OG0018252		18136_t				
OG0018253		18146_t				
OG0018254		18162_t				
OG0018255		18186_t				
OG0018256		18210_t				
OG0018257		18221_t				
OG0018258		12382_t				
OG0018259		12395_t				
OG0018260		12421_t				
OG0018261		12424_t				
OG0018262		12425_t				
OG0018263		12429_t				
OG0018264		12460_t				
OG0018265		12463_t				
OG0018266		12464_t				
OG0018267		12484_t				
OG0018268		12520_t				
OG0018269		12551_t				
OG0018270		12565_t				
OG0018271		12568_t				
OG0018272		12571_t				
OG0018273		12581_t				
OG0018274		12612_t				
OG0018275		12625_t				
OG0018276		12626_t				
OG0018277		12629_t				
OG0018278		12630_t				
OG0018279		12636_t				
OG0018280		12642_t				
OG0018281		12661_t				
OG0018282		12676_t				
OG0018283		12683_t				
OG0018284		12719_t				
OG0018285		12728_t				
OG0018286		12731_t				
OG0018287		12747_t				
OG0018288		12779_t				
OG0018289		12797_t				
OG0018290		12804_t				
OG0018291		12823_t				
OG0018292		12826_t				
OG0018293		12839_t				
OG0018294		12855_t				
OG0018295		12877_t				
OG0018296		12881_t				
OG0018297		12904_t				
OG0018298		12923_t				
OG0018299		12986_t				
OG0018300		13017_t				
OG0018301		13023_t				
OG0018302		13025_t				
OG0018303		13106_t				
OG0018304		13112_t				
OG0018305		13180_t				
OG0018306		13220_t				
OG0018307		13235_t				
OG0018308		13248_t				
OG0018309		13249_t				
OG0018310		13258_t				
OG0018311		13329_t				
OG0018312		13336_t				
OG0018313		13343_t				
OG0018314		13380_t				
OG0018315		13382_t				
OG0018316		13383_t				
OG0018317		13390_t				
OG0018318		13634_t				
OG0018319		13708_t				
OG0018320		13724_t				
OG0018321		13836_t				
OG0018322		13845_t				
OG0018323		13846_t				
OG0018324		13896_t				
OG0018325		13901_t				
OG0018326		13907_t				
OG0018327		13924_t				
OG0018328		13963_t				
OG0018329		14031_t				
OG0018330		14036_t				
OG0018331		14072_t				
OG0018332		14113_t				
OG0018333		14121_t				
OG0018334		14126_t				
OG0018335		14127_t				
OG0018336		14133_t				
OG0018337		14136_t				
OG0018338		14144_t				
OG0018339		14151_t				
OG0018340		14154_t				
OG0018341		14205_t				
OG0018342		14206_t				
OG0018343		14208_t				
OG0018344		14214_t				
OG0018345		14221_t				
OG0018346		14222_t				
OG0018347		14269_t				
OG0018348		14270_t				
OG0018349		14271_t				
OG0018350		14272_t				
OG0018351		14276_t				
OG0018352		14278_t				
OG0018353		14279_t				
OG0018354		14280_t				
OG0018355		14283_t				
OG0018356		14287_t				
OG0018357		14308_t				
OG0018358		14318_t				
OG0018359		14325_t				
OG0018360		14331_t				
OG0018361		14341_t				
OG0018362		14342_t				
OG0018363		14368_t				
OG0018364		14420_t				
OG0018365		14421_t				
OG0018366		14425_t				
OG0018367		14439_t				
OG0018368		14486_t				
OG0018369		14502_t				
OG0018370		14518_t				
OG0018371		14519_t				
OG0018372		14546_t				
OG0018373		14547_t				
OG0018374		14548_t				
OG0018375		14554_t				
OG0018376		14566_t				
OG0018377		14581_t				
OG0018378		14592_t				
OG0018379		14604_t				
OG0018380		14611_t				
OG0018381		14614_t				
OG0018382		14623_t				
OG0018383		14626_t				
OG0018384		14652_t				
OG0018385		14653_t				
OG0018386		14661_t				
OG0018387		14703_t				
OG0018388		14709_t				
OG0018389		14721_t				
OG0018390		14764_t				
OG0018391		14786_t				
OG0018392		14802_t				
OG0018393		14869_t				
OG0018394		14947_t				
OG0018395		15028_t				
OG0018396		15030_t				
OG0018397		15035_t				
OG0018398		15054_t				
OG0018399		5869_t				
OG0018400		5870_t				
OG0018401		5872_t				
OG0018402		5883_t				
OG0018403		5884_t				
OG0018404		5900_t				
OG0018405		5905_t				
OG0018406		5911_t				
OG0018407		5928_t				
OG0018408		5929_t				
OG0018409		5931_t				
OG0018410		5938_t				
OG0018411		5939_t				
OG0018412		5981_t				
OG0018413		5982_t				
OG0018414		6002_t				
OG0018415		6007_t				
OG0018416		6012_t				
OG0018417		6014_t				
OG0018418		6024_t				
OG0018419		6033_t				
OG0018420		6034_t				
OG0018421		6036_t				
OG0018422		6038_t				
OG0018423		6075_t				
OG0018424		6080_t				
OG0018425		6081_t				
OG0018426		6082_t				
OG0018427		6083_t				
OG0018428		6087_t				
OG0018429		6102_t				
OG0018430		6125_t				
OG0018431		6144_t				
OG0018432		6151_t				
OG0018433		6153_t				
OG0018434		6162_t				
OG0018435		6173_t				
OG0018436		6191_t				
OG0018437		6202_t				
OG0018438		6205_t				
OG0018439		6232_t				
OG0018440		6256_t				
OG0018441		6264_t				
OG0018442		6291_t				
OG0018443		6302_t				
OG0018444		6366_t				
OG0018445		6377_t				
OG0018446		6385_t				
OG0018447		6387_t				
OG0018448		6389_t				
OG0018449		6406_t				
OG0018450		6408_t				
OG0018451		6438_t				
OG0018452		6451_t				
OG0018453		6459_t				
OG0018454		6461_t				
OG0018455		6469_t				
OG0018456		6481_t				
OG0018457		6482_t				
